RECORD_ID,FULL_NAME,YEAR_START,YEAR_END,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,COLLEGE,PLAYER_ID
2764,Nerlens Noel,2015,2018,C-F,6-11,228,"April 10, 1994",University of Kentucky,203457
2766,Jim Nolan,1950,1950,C,6-8,210,"June 9, 1927",Georgia Institute of Technology,77724
2767,Jeff Nordgaard,1998,1998,F,6-7,225,"February 23, 1973",University of Wisconsin-Green Bay,999
2770,Connie Norman,1975,1979,G,6-3,175,"September 24, 1953",University of Arizona,77729
2771,Ken Norman,1988,1997,F,6-8,215,"September 5, 1964",University of Illinois at Urbana-Champaign,80
2772,Audie Norris,1983,1985,C,6-9,230,"December 18, 1960",Jackson State University,77731
2773,Moochie Norris,1997,2006,G,6-1,175,"July 27, 1973",University of West Florida,983
2774,Sylvester Norris,1980,1980,C,6-11,220,"February 18, 1957",Jackson State University,77732
2775,Willie Norwood,1972,1978,F,6-7,220,"August 8, 1947",Alcorn State University,77733
2779,Steve Novak,2007,2017,F,6-10,225,"June 13, 1983",Marquette University,200779
2780,Mel Nowell,1963,1968,G,6-2,170,"December 27, 1939",Ohio State University,77737
2785,Charles O'Bannon,1998,1999,G-F,6-5,209,"February 22, 1975","University of California, Los Angeles",1525
2786,Ed O'Bannon,1996,1997,F,6-8,222,"August 14, 1972","University of California, Los Angeles",709
2790,Jim O'Brien,1974,1975,F,6-7,200,"November 7, 1951",University of Maryland,81707
2791,Jimmy O'Brien,1972,1975,G,6-1,170,"April 9, 1950",Boston College,81398
2794,Patrick O'Bryant,2007,2010,C,7-0,260,"June 20, 1986",Bradley University,200753
2798,Fran O'Hanlon,1971,1971,G,6-1,175,"August 24, 1948",Villanova University,81131
2799,Dick O'Keefe,1948,1951,G-F,6-2,185,"September 29, 1923",Santa Clara University,77752
2800,Tommy O'Keefe,1951,1951,G,6-2,185,"June 3, 1928",Georgetown University,77753
2801,Mike O'Koren,1981,1988,F-G,6-7,207,"February 7, 1958",University of North Carolina,77754
2802,Grady O'Malley,1970,1970,F,6-5,205,"April 25, 1948",Manhattan College,77766
2803,Shaquille O'Neal,1993,2011,C,7-1,325,"March 6, 1972",Louisiana State University,406
2805,Kyle O'Quinn,2013,2018,F-C,6-10,250,"March 26, 1990",Norfolk State University,203124
2806,Kevin O'Shea,1951,1953,G,6-2,175,"July 10, 1925",University of Notre Dame,77773
2809,Charles Oakley,1986,2004,F-C,6-8,225,"December 18, 1963",Virginia Union University,891
2811,Greg Oden,2009,2014,C,7-0,250,"January 22, 1988",Ohio State University,201141
2812,Lamar Odom,2000,2013,F,6-10,220,"November 6, 1979",University of Rhode Island,1885
2814,Ralph Ogden,1971,1971,F,6-5,205,"January 25, 1948",Santa Clara University,77748
2816,Don Ohl,1961,1970,G,6-3,190,"April 18, 1936",University of Illinois at Urbana-Champaign,77751
2817,Semi Ojeleye,2018,2018,F,6-7,241,"December 5, 1994",Southern Methodist University,1628400
2818,Emeka Okafor,2005,2013,C-F,6-10,252,"September 28, 1982",University of Connecticut,2731
2819,Jahlil Okafor,2016,2018,C-F,6-11,275,"December 15, 1995",Duke University,1626143
2820,Victor Oladipo,2014,2018,G,6-4,210,"May 4, 1992",Indiana University,203506
2821,Hakeem Olajuwon,1985,2002,C,7-0,255,"January 21, 1963",University of Houston,165
2823,Jawann Oldham,1981,1991,C,7-0,215,"July 4, 1957",Seattle University,77757
2825,Frank Oleynick,1976,1977,G,6-2,185,"February 20, 1955",Seattle University,77759
2826,John Olive,1979,1980,F,6-7,210,"March 1, 1955",Villanova University,77760
2827,Brian Oliver,1991,1998,G,6-4,210,"June 1, 1968",Georgia Institute of Technology,1680
2829,Jimmy Oliver,1992,1999,G-F,6-5,205,"July 12, 1969",Purdue University,1429
2832,Michael Olowokandi,1999,2007,C,7-0,269,"April 3, 1975",University of the Pacific,1709
2834,Kelly Olynyk,2014,2018,C-F,7-0,238,"April 19, 1991",Gonzaga University,203482
2836,Chinanu Onuaku,2017,2017,F-C,6-10,245,"November 1, 1996",University of Louisville,1627778
2837,Barry Orms,1969,1970,G,6-3,190,"May 1, 1946",Saint Louis University,77768
2838,Johnny Orr,1950,1950,F,6-3,195,"June 10, 1927",Beloit College,77769
2839,Louis Orr,1981,1988,F,6-8,175,"May 7, 1958",Syracuse University,77770
2840,Jose Ortiz,1989,1990,F,6-10,225,"October 25, 1963",Oregon State University,77771
2841,Daniel Orton,2012,2014,C-F,6-10,255,"August 6, 1990",University of Kentucky,202350
2842,Chuck Osborne,1962,1962,F,6-6,210,"January 21, 1939",Western Kentucky University,77772
2843,Wally Osterkorn,1952,1955,F-C,6-5,215,"July 6, 1928",University of Illinois at Urbana-Champaign,77775
2844,Greg Ostertag,1996,2006,C,7-2,280,"March 6, 1973",University of Kansas,731
2847,Mac Otten,1950,1950,F-C,6-7,220,"December 16, 1925",Bowling Green State University,77779
2850,Claude Overton,1953,1953,G,6-2,195,"December 16, 1927",East Central University,77780
2851,Doug Overton,1993,2004,G,6-3,190,"August 3, 1969",La Salle University,77
2853,Billy Owens,1992,2001,F-G,6-8,220,"May 1, 1969",Syracuse University,182
2854,Chris Owens,2003,2003,F,6-7,245,"March 1, 1979",University of Texas at Austin,2442
2855,Eddie Owens,1978,1978,F,6-7,210,"December 26, 1953","University of Nevada, Las Vegas",77782
2856,Jim Owens,1974,1975,F,6-5,200,"May 1, 1950",Arizona State University,77784
2860,Tom Owens,1972,1983,C-F,6-10,215,"June 28, 1949",University of South Carolina,77786
2862,Joe Pace,1977,1978,C,6-10,220,"December 18, 1953",Coppin State University,77788
2865,Gerald Paddio,1991,1994,F-G,6-7,205,"April 21, 1965","University of Nevada, Las Vegas",77789
2866,Scott Padgett,2000,2007,F,6-9,240,"April 19, 1976",University of Kentucky,1909
2867,Dana Pagett,1972,1972,G,6-2,180,"March 29, 1949",University of Southern California,81308
2868,Marcus Paige,2018,2018,G,6-1,175,"September 11, 1993",University of North Carolina,1627779
2871,Togo Palazzi,1955,1960,F-G,6-4,205,"August 8, 1932",College of the Holy Cross,77791
2873,Jim Palmer,1959,1961,F-C,6-8,224,"June 8, 1933",University of Dayton,77792
2874,Walter Palmer,1991,1993,C-F,7-1,215,"October 23, 1968",Dartmouth College,77794
2879,Robert Parish,1977,1997,C,7-0,230,"August 30, 1953",Centenary College of Louisiana,305
2881,Anthony Parker,1998,2012,G,6-6,215,"June 19, 1975",Bradley University,1515
2882,Jabari Parker,2015,2017,F,6-8,250,"March 15, 1995",Duke University,203953
2884,Sonny Parker,1977,1982,F-G,6-6,200,"March 22, 1955",Texas A&M University,77800
2885,Barry Parkhill,1974,1976,G,6-4,185,"May 10, 1951",University of Virginia,81718
2886,Jack Parkinson,1950,1950,G,6-0,174,"March 4, 1924",University of Kentucky,77801
2887,Cherokee Parks,1996,2004,C-F,6-11,235,"October 11, 1972",Duke University,685
2888,Richard Parks,1968,1968,F,6-7,235,"October 28, 1943",Saint Louis University,80582
2889,Jack Parr,1959,1959,C,6-9,220,"March 13, 1936",Kansas State University,77802
2892,Chandler Parsons,2012,2018,F,6-10,230,"October 25, 1988",University of Florida,202718
2897,Andrae Patterson,1999,2000,F,6-9,238,"November 12, 1975",Indiana University,1754
2898,George Patterson,1968,1968,C-F,6-8,230,"November 26, 1939",University of Toledo,77811
2899,Lamar Patterson,2016,2017,G-F,6-5,225,"August 12, 1991",University of Pittsburgh,203934
2900,Patrick Patterson,2011,2018,F,6-9,230,"March 14, 1989",University of Kentucky,202335
2901,Ruben Patterson,1999,2008,F,6-5,224,"July 31, 1975",University of Cincinnati,1739
2902,Steve Patterson,1972,1976,C,6-9,225,"June 24, 1948","University of California, Los Angeles",77812
2906,Chris Paul,2006,2018,G,6-0,175,"May 6, 1985",Wake Forest University,101108
2907,Charlie Paulk,1969,1972,F-C,6-8,219,"June 14, 1946",Northeastern State University,77815
2908,Jerry Paulson,1958,1958,G,6-2,185,"July 21, 1935",Manhattan College,77816
2909,Billy Paultz,1971,1985,C-F,6-11,235,"July 30, 1948",St. John's University,77817
2910,Jim Paxson,1957,1958,F-G,6-6,200,"December 19, 1932",University of Dayton,77819
2912,John Paxson,1984,1994,G,6-2,185,"September 29, 1960",University of Notre Dame,77820
2914,Adreian Payne,2015,2018,F-C,6-10,237,"February 19, 1991",Michigan State University,203940
2915,Cameron Payne,2016,2017,G,6-3,185,"August 8, 1994",Murray State University,1626166
2916,Kenny Payne,1990,1993,F-G,6-8,195,"November 25, 1966",University of Louisville,77822
2918,Elfrid Payton,2015,2018,G,6-4,185,"February 22, 1994",University of Louisiana at Lafayette,203901
2919,Gary Payton,1991,2007,G,6-4,180,"July 23, 1968",Oregon State University,56
2921,Mel Payton,1952,1953,F-G,6-4,185,"July 16, 1926",Tulane University,77824
2924,Wiley Peck,1980,1980,G,6-7,220,"September 15, 1957",Mississippi State University,77827
2925,Rich Peek,1968,1968,C,6-11,230,"October 28, 1943",Louisiana Tech University,80702
2926,Anthony Peeler,1993,2005,G,6-4,208,"November 25, 1969",University of Missouri,324
2927,George Peeples,1968,1973,C-F,6-7,190,"October 30, 1943",University of Iowa,80612
2931,Jerry Pender,1974,1974,G,6-2,185,"February 12, 1950","California State University, Fresno",81505
2934,Mike Peplowski,1994,1996,C,6-10,270,"October 15, 1970",Michigan State University,46
2935,Will Perdue,1989,2001,C,7-0,240,"August 29, 1965",Vanderbilt University,781
2936,Sam Perkins,1985,2001,F-C,6-9,235,"June 14, 1961",University of North Carolina,64
2937,Warren Perkins,1950,1951,G-F,6-3,190,"February 2, 1922",Tulane University,77834
2940,Curtis Perry,1971,1978,F,6-7,220,"September 13, 1948",Missouri State University,77835
2941,Elliot Perry,1992,2002,G,6-0,150,"March 28, 1969",University of Memphis,386
2942,Ron Perry,1968,1970,G,6-3,190,"December 29, 1943",Virginia Polytechnic Institute and State University,79733
2943,Tim Perry,1989,1996,F-C,6-9,200,"June 4, 1965",Temple University,897
2944,Chuck Person,1987,2000,F,6-8,220,"June 27, 1964",Auburn University,456
2945,Wesley Person,1995,2005,G,6-6,195,"March 28, 1971",Auburn University,445
2946,Alec Peters,2018,2018,F,6-9,232,"April 13, 1995",Valparaiso University,1628409
2947,Jim Petersen,1985,1992,F-C,6-10,235,"February 22, 1962",University of Minnesota,77839
2948,Loy Petersen,1969,1970,G,6-5,205,"July 26, 1945",Oregon State University,77840
2949,Bob Peterson,1954,1956,F,6-5,210,"January 25, 1932",University of Oregon,77843
2950,Ed Peterson,1950,1951,C,6-9,220,"June 27, 1924",Cornell University,77841
2951,Mel Peterson,1964,1970,G-F,6-4,185,"March 23, 1938",Wheaton College,77842
2952,Morris Peterson,2001,2011,F,6-7,218,"August 26, 1977",Michigan State University,2050
2953,Geoff Petrie,1971,1976,G,6-4,190,"April 17, 1948",Princeton University,77844
2954,Richard Petruska,1994,1994,C-F,6-10,260,"January 25, 1969","University of California, Los Angeles",77846
2955,Bob Pettit,1955,1965,F-C,6-9,205,"December 12, 1932",Louisiana State University,77847
2956,Jerry Pettway,1968,1969,G-F,6-3,185,"February 13, 1944",Northwood Institute,80673
2957,Roger Phegley,1979,1984,G-F,6-6,205,"October 16, 1956",Bradley University,77848
2958,Jack Phelan,1950,1950,F,6-5,195,"November 6, 1925",DePaul University,82088
2962,Andy Phillip,1948,1958,G-F,6-2,195,"March 7, 1922",University of Illinois at Urbana-Champaign,77853
2963,Eddie Phillips,1983,1983,F,6-7,225,"September 29, 1961",University of Alabama,77854
2964,Gary Phillips,1962,1966,G,6-3,189,"December 7, 1939",University of Houston,77855
2965,Gene Phillips,1972,1973,G,6-4,175,"October 25, 1948",Southern Methodist University,81374
2966,Bobby Phills,1992,2000,G,6-5,210,"December 20, 1969",Southern University and A&M College,184
2967,Eric Piatkowski,1995,2008,G-F,6-7,215,"September 30, 1970",University of Nebraska,15
2969,Paul Pierce,1999,2017,F-G,6-7,235,"October 13, 1977",University of Kansas,1718
2970,Ricky Pierce,1983,1998,G,6-4,205,"August 19, 1959",Rice University,894
2971,Stan Pietkiewicz,1979,1981,G-F,6-5,200,"July 14, 1956",Auburn University,77858
2972,John Pilch,1952,1952,F,6-3,185,"July 11, 1925",University of Wyoming,77859
2973,Ed Pinckney,1986,1997,F,6-9,195,"March 27, 1963",Villanova University,291
2975,John Pinone,1984,1984,F,6-8,230,"February 19, 1961",Villanova University,77861
2976,Dave Piontek,1957,1963,F-C,6-6,230,"August 27, 1934",Xavier University,77862
2977,Tom Piotrowski,1984,1984,C,7-1,240,"October 17, 1960",La Salle University,77863
2978,Scottie Pippen,1988,2004,F-G,6-8,210,"September 25, 1965",University of Central Arkansas,937
2980,Dexter Pittman,2011,2014,C,6-11,308,"March 2, 1988",University of Texas at Austin,202354
2982,Mason Plumlee,2014,2018,C-F,6-11,245,"March 5, 1990",Duke University,203486
2983,Miles Plumlee,2013,2018,C-F,6-11,249,"September 1, 1988",Duke University,203101
2984,Gary Plummer,1985,1993,F-C,6-9,215,"February 21, 1962",Boston University,77865
2985,Jakob Poeltl,2017,2018,C,7-0,248,"October 15, 1995",University of Utah,1627751
2986,Dwayne Polee,1987,1987,G,6-5,180,"March 2, 1963",Pepperdine University,77866
2987,Jim Pollard,1949,1955,F-C,6-4,185,"July 9, 1922",Stanford University,77867
2988,Scot Pollard,1998,2008,C,6-11,265,"February 12, 1975",University of Kansas,1513
2989,Ralph Polson,1953,1953,F-C,6-7,200,"October 26, 1929",Whitworth,77868
2990,Olden Polynice,1988,2004,C-F,6-11,220,"November 21, 1964",University of Virginia,178
2991,Cliff Pondexter,1976,1978,F-C,6-9,233,"September 15, 1954","California State University, Long Beach",77869
2992,Quincy Pondexter,2011,2018,G-F,6-7,220,"March 10, 1988",University of Washington,202347
2993,David Pope,1985,1986,F,6-7,220,"April 15, 1962",Norfolk State University,77870
2994,Mark Pope,1998,2005,F,6-10,235,"September 11, 1972",University of Kentucky,998
2995,Dave Popson,1989,1992,F-C,6-10,220,"May 17, 1964",University of North Carolina,77872
2996,Ben Poquette,1978,1987,F-C,6-9,235,"May 7, 1955",Central Michigan University,77873
2997,Chris Porter,2001,2001,F,6-7,218,"May 9, 1978",Auburn University,2084
2998,Howard Porter,1972,1978,F-C,6-8,220,"August 31, 1948",Villanova University,77875
2999,Kevin Porter,1973,1983,G,6-0,170,"April 17, 1950",Saint Francis University,77876
3001,Terry Porter,1986,2002,G,6-3,195,"April 8, 1963",University of Wisconsin-Stevens Point,345
3002,Willie Porter,1968,1969,F,6-7,205,"July 3, 1942",Tennessee State University,80509
3003,Bobby Portis,2016,2018,F,6-11,230,"February 10, 1995",University of Arkansas,1626171
3004,Bob Portman,1970,1973,F,6-5,200,"March 22, 1947",Creighton University,77878
3005,James Posey,2000,2011,F-G,6-8,215,"January 13, 1977",Xavier University,1899
3006,Lavor Postell,2001,2003,G,6-5,215,"February 26, 1978",St. John's University,2068
3008,Vitaly Potapenko,1997,2007,C,6-10,280,"March 21, 1975",Wright State University,958
3009,Leon Powe,2007,2011,F,6-8,240,"January 22, 1984",University of California,200796
3010,Cincinnatus Powell,1968,1975,F-C,6-7,220,"February 25, 1942",University of Portland,80532
3011,Dwight Powell,2015,2018,F-C,6-11,240,"July 20, 1991",Stanford University,203939
3014,Norman Powell,2016,2018,G,6-4,215,"May 25, 1993","University of California, Los Angeles",1626181
3017,Marlbert Pradd,1968,1969,G,6-3,170,"November 17, 1944",Dillard University,80497
3019,Paul Pressey,1983,1993,G-F,6-5,185,"December 24, 1958",University of Tulsa,77879
3021,Dominic Pressley,1989,1989,G,6-2,170,"May 30, 1964",Boston College,77880
3022,Harold Pressley,1987,1990,F-G,6-7,210,"July 14, 1963",Villanova University,77881
3023,Stephen Previs,1973,1973,G,6-3,183,"February 9, 1950",University of North Carolina,81432
3025,Brent Price,1993,2002,G,6-1,165,"December 9, 1968",University of Oklahoma,85
3026,Jim Price,1973,1979,G,6-3,195,"November 27, 1949",University of Louisville,77883
3027,Mark Price,1987,1998,G,6-0,170,"February 15, 1964",Georgia Institute of Technology,899
3028,Mike Price,1971,1973,G,6-3,200,"September 11, 1948",University of Illinois at Urbana-Champaign,77884
3030,Tony Price,1981,1981,G,6-6,190,"January 5, 1957",University of Pennsylvania,77882
3031,Bob Priddy,1953,1953,F,6-3,190,"March 24, 1930",New Mexico State University,77886
3032,Tayshaun Prince,2003,2016,F,6-9,212,"February 28, 1980",University of Kentucky,2419
3033,John Pritchard,1950,1950,C,6-9,220,"January 23, 1927",Drake University,77887
3034,Kevin Pritchard,1991,1996,G,6-3,180,"July 17, 1967",University of Kansas,340
3035,Laron Profit,2000,2006,G-F,6-5,204,"August 5, 1977",University of Maryland,1919
3036,Gabe Pruitt,2008,2009,G,6-4,170,"April 19, 1986",University of Southern California,201172
3037,Joel Przybilla,2001,2013,C,7-1,255,"October 10, 1979",University of Minnesota,2038
3039,Roy Pugh,1949,1949,C-F,6-6,210,"October 16, 1922",Southern Methodist University,77889
3044,Bob Quick,1969,1972,F-G,6-5,215,"March 5, 1946",Xavier University,77892
3046,Brian Quinnett,1990,1992,F,6-8,235,"May 30, 1966",Washington State University,77893
3047,Ivan Rabb,2018,2018,F,6-10,220,"February 4, 1997",University of California,1628397
3050,Mark Radford,1982,1983,G,6-4,190,"July 5, 1959",Oregon State University,77896
3051,Wayne Radford,1979,1979,G,6-3,205,"May 29, 1956",Indiana University,77897
3052,Aleksandar Radojevic,2000,2005,C,7-3,250,"August 8, 1976",Barton County Community College,1893
3053,Frank Radovich,1962,1962,F,6-8,235,"March 3, 1938",Indiana University,77899
3054,Moe Radovich,1953,1953,G,6-0,160,"May 5, 1929",University of Wyoming,77900
3055,Ray Radziszewski,1958,1958,F,6-5,210,"March 1, 1935",Saint Joseph's University,77901
3056,Ray Ragelis,1952,1952,F,6-4,205,"December 10, 1928",Northwestern University,77902
3058,Ed Rains,1982,1983,F,6-7,190,"December 24, 1956",University of South Alabama,77904
3059,Kurt Rambis,1982,1995,F,6-8,213,"February 25, 1958",Santa Clara University,77905
3060,Cal Ramsey,1960,1961,F,6-4,200,"July 13, 1937",New York University,77906
3061,Frank Ramsey,1955,1964,F-G,6-3,190,"July 13, 1931",University of Kentucky,77907
3063,Mark Randall,1992,1995,F,6-8,235,"September 30, 1967",University of Kansas,1821
3065,Julius Randle,2015,2018,F-C,6-9,250,"November 29, 1994",University of Kentucky,203944
3066,Anthony Randolph,2009,2014,F,6-10,205,"July 15, 1989",Louisiana State University,201576
3068,Zach Randolph,2002,2018,F-C,6-9,260,"July 16, 1981",Michigan State University,2216
3069,Wally Rank,1981,1981,F-G,6-6,220,"March 1, 1958",San Jose State University,77910
3070,Kelvin Ransey,1981,1986,G,6-1,170,"May 3, 1958",Ohio State University,77911
3071,Sam Ranzino,1952,1952,G,6-1,185,"June 23, 1928",North Carolina State University,77912
3072,Bobby Rascoe,1968,1970,G-F,6-4,205,"July 22, 1940",Western Kentucky University,80275
3073,Blair Rasmussen,1986,1993,C,7-0,250,"November 13, 1962",University of Oregon,78656
