,first_name,full_name,id,last_name
3591,Bingo,Bingo Smith,78202,Smith
3592,Bobby,Bobby Smith,78203,Smith
3593,Charles,Charles Smith,293,Smith
3594,Charles,Charles Smith,1520,Smith
3595,Charles,Charles Smith,78179,Smith
3596,Chris,Chris Smith,1814,Smith
3597,Chris,Chris Smith,203147,Smith
3598,Clinton,Clinton Smith,78181,Smith
3599,Craig,Craig Smith,200783,Smith
3600,Deb,Deb Smith,78182,Smith
3601,Derek,Derek Smith,78183,Smith
3602,Don,Don Smith,78184,Smith
3603,Donald,Donald Smith,78185,Smith
3604,Donta,Donta Smith,2764,Smith
3605,Doug,Doug Smith,475,Smith
3606,Ed,Ed Smith,78187,Smith
3607,Elmore,Elmore Smith,78188,Smith
3608,Garfield,Garfield Smith,78189,Smith
3609,Greg,Greg Smith,78190,Smith
3610,Greg,Greg Smith,202962,Smith
3611,Ish,Ish Smith,202397,Smith
3612,JR,JR Smith,2747,Smith
3613,Jabari,Jabari Smith,2074,Smith
3614,Jason,Jason Smith,201160,Smith
3615,Jerry,Jerry Smith,202536,Smith
3616,Jim,Jim Smith,78191,Smith
3617,Joe,Joe Smith,693,Smith
3618,Josh,Josh Smith,2746,Smith
3619,Keith,Keith Smith,78192,Smith
3620,Kenny,Kenny Smith,181,Smith
3621,Labradford,Labradford Smith,78194,Smith
3622,Larry,Larry Smith,78195,Smith
3623,Leon,Leon Smith,1910,Smith
3624,Michael,Michael Smith,63,Smith
3625,Michael,Michael Smith,78197,Smith
3626,Mike,Mike Smith,2065,Smith
3627,Nolan,Nolan Smith,202701,Smith
3628,Otis,Otis Smith,78198,Smith
3629,Phil,Phil Smith,78199,Smith
3630,Randy,Randy Smith,78200,Smith
3631,Reggie,Reggie Smith,78201,Smith
3632,Robert,Robert Smith,78204,Smith
3633,Russ,Russ Smith,203893,Smith
3634,Sammy,Sammy Smith,78205,Smith
3635,Steven,Steven Smith,120,Smith
3636,Steven,Steven Smith,200848,Smith
3637,Stevin,Stevin Smith,1478,Smith
3638,Theron,Theron Smith,2604,Smith
3639,Tony,Tony Smith,380,Smith
3640,Willie,Willie Smith,78208,Smith
3641,Zach,Zach Smith,1629146,Smith
3642,Zhaire,Zhaire Smith,1629015,Smith
3643,Dennis,Dennis Smith Jr.,1628372,Smith Jr.
3644,Rik,Rik Smits,22,Smits
3645,Mike,Mike Smrek,1091,Smrek
3646,Joe,Joe Smyth,78212,Smyth
3647,Tony,Tony Snell,203503,Snell
3648,Eric,Eric Snow,727,Snow
3649,Dick,Dick Snyder,78213,Snyder
3650,Kirk,Kirk Snyder,2745,Snyder
3651,George,George Sobek,78214,Sobek
3652,Ricky,Ricky Sobers,78215,Sobers
3653,Ron,Ron Sobie,78216,Sobie
3654,Mike,Mike Sojourner,78217,Sojourner
3655,Will,Will Solomon,2226,Solomon
3656,Willie,Willie Somerset,78219,Somerset
3657,Darius,Darius Songaila,2443,Songaila
3658,Dave,Dave Sorenson,78220,Sorenson
3659,James,James Southerland,203480,Southerland
3660,Gino,Gino Sovran,78221,Sovran
3661,Pape,Pape Sow,2776,Sow
3662,Ray,Ray Spalding,1629034,Spalding
3663,Jim,Jim Spanarkel,78222,Spanarkel
3664,Vassilis,Vassilis Spanoulis,2779,Spanoulis
3665,Guy,Guy Sparrow,78223,Sparrow
3666,Rory,Rory Sparrow,600009,Sparrow
3667,Odie,Odie Spears,78225,Spears
3668,Art,Art Spector,78226,Spector
3669,Marreese,Marreese Speights,201578,Speights
3670,Omari,Omari Spellman,1629016,Spellman
3671,Andre,Andre Spencer,78227,Spencer
3672,Elmore,Elmore Spencer,771,Spencer
3673,Felton,Felton Spencer,280,Spencer
3674,Lou,Lou Spicer,78230,Spicer
3675,Craig,Craig Spitzer,78231,Spitzer
3676,Tiago,Tiago Splitter,201168,Splitter
3677,Art,Art Spoelstra,78232,Spoelstra
3678,Latrell,Latrell Sprewell,84,Sprewell
3679,Larry,Larry Spriggs,78233,Spriggs
3680,Jim,Jim Springer,78234,Springer
3681,Jim,Jim Spruill,78235,Spruill
3682,Ryan,Ryan Stack,1756,Stack
3683,Jerry,Jerry Stackhouse,711,Stackhouse
3684,Kevin,Kevin Stacom,78237,Stacom
3685,Dave,Dave Stallworth,78238,Stallworth
3686,Isaac,Isaac Stallworth,78239,Stallworth
3687,Ed,Ed Stanczak,78240,Stanczak
3688,Terence,Terence Stansbury,78241,Stansbury
3689,John,John Starks,317,Starks
3690,Keith,Keith Starr,78243,Starr
3691,Nik,Nik Stauskas,203917,Stauskas
3692,Larry,Larry Staverman,78244,Staverman
3693,Larry,Larry Steele,78245,Steele
3694,Matt,Matt Steigenga,1099,Steigenga
3695,Vladimir,Vladimir Stepania,1735,Stepania
3696,DJ,DJ Stephens,203474,Stephens
3697,Everette,Everette Stephens,78247,Stephens
3698,Jack,Jack Stephens,78249,Stephens
3699,Joe,Joe Stephens,1086,Stephens
3700,Lance,Lance Stephenson,202362,Stephenson
3701,Alex,Alex Stepheson,1627293,Stepheson
3702,Brook,Brook Steppe,78250,Steppe
3703,Barry,Barry Stevens,78251,Stevens
3704,Wayne,Wayne Stevens,78252,Stevens
3705,DeShawn,DeShawn Stevenson,2052,Stevenson
3706,Dennis,Dennis Stewart,78253,Stewart
3707,Kebu,Kebu Stewart,1529,Stewart
3708,Larry,Larry Stewart,1125,Stewart
3709,Michael,Michael Stewart,1565,Stewart
3710,Norm,Norm Stewart,78256,Stewart
3711,Greg,Greg Stiemsma,201880,Stiemsma
3712,Steve,Steve Stipanovich,78257,Stipanovich
3713,Bryant,Bryant Stith,179,Stith
3714,Sam,Sam Stith,78259,Stith
3715,Tom,Tom Stith,78260,Stith
3716,Alex,Alex Stivrins,78261,Stivrins
3717,David,David Stockton,204065,Stockton
3718,John,John Stockton,304,Stockton
3719,Peja,Peja Stojakovic,978,Stojakovic
3720,Ed,Ed Stokes,1055,Stokes
3721,Greg,Greg Stokes,78264,Stokes
3722,Jarnell,Jarnell Stokes,203950,Stokes
3723,Maurice,Maurice Stokes,600016,Stokes
3724,Art,Art Stolkey,78266,Stolkey
3725,Diamond,Diamond Stone,1627754,Stone
3726,Julyan,Julyan Stone,202933,Stone
3727,Awvee,Awvee Storey,2852,Storey
3728,Damon,Damon Stoudamire,757,Stoudamire
3729,Salim,Salim Stoudamire,101136,Stoudamire
3730,Amar'e,Amar'e Stoudemire,2405,Stoudemire
3731,Paul,Paul Stovall,78267,Stovall
3732,DJ,DJ Strawberry,201199,Strawberry
3733,Joe,Joe Strawder,78268,Strawder
3734,Bill,Bill Stricker,78269,Stricker
3735,Erick,Erick Strickland,1065,Strickland
3736,Mark,Mark Strickland,1110,Strickland
3737,Rod,Rod Strickland,393,Strickland
3738,Roger,Roger Strickland,78270,Strickland
3739,John,John Stroeder,78271,Stroeder
3740,Derek,Derek Strong,400,Strong
3741,Lamont,Lamont Strothers,78273,Strothers
3742,John,John Stroud,78274,Stroud
3743,Rodney,Rodney Stuckey,201155,Stuckey
3744,Gene,Gene Stump,78275,Stump
3745,Stan,Stan Stutz,78276,Stutz
3746,Gary,Gary Suiter,78277,Suiter
3747,Jared,Jared Sullinger,203096,Sullinger
3748,DaJuan,DaJuan Summers,201969,Summers
3749,Edmond,Edmond Sumner,1628410,Sumner
3750,Barry,Barry Sumpter,78654,Sumpter
3751,Sun,Sun Sun,201180,Sun
3752,Don,Don Sunderlage,78278,Sunderlage
3753,Bruno,Bruno Sundov,1743,Sundov
3754,Jon,Jon Sundvold,78279,Sundvold
3755,Bob,Bob Sura,682,Sura
3756,Dick,Dick Surhoff,78280,Surhoff
3757,Dane,Dane Suttle,78281,Suttle
3758,Greg,Greg Sutton,357,Sutton
3759,Bennie,Bennie Swain,78283,Swain
3760,Caleb,Caleb Swanigan,1628403,Swanigan
3761,Norm,Norm Swanson,78284,Swanson
3762,Dan,Dan Swartz,78285,Swartz
3763,Michael,Michael Sweetney,2552,Sweetney
3764,Robert,Robert Swift,2741,Swift
3765,Stromile,Stromile Swift,2031,Swift
3766,Aaron,Aaron Swinson,78286,Swinson
3767,Pape,Pape Sy,202377,Sy
3768,Wallace,Wallace Sydnor,78287,Sydnor
3769,Larry,Larry Sykes,1132,Sykes
3770,Brett,Brett Szabo,1136,Szabo
3771,Wally,Wally Szczerbiak,1887,Szczerbiak
3772,Zan,Zan Tabak,440,Tabak
3773,Yuta,Yuta Tabuse,2657,Tabuse
3774,Chris,Chris Taft,101147,Taft
3775,Sid,Sid Tannenbaum,78291,Tannenbaum
3776,Dragan,Dragan Tarlac,1434,Tarlac
3777,Roy,Roy Tarpley,78293,Tarpley
3778,Earl,Earl Tatum,78294,Tatum
3779,Jayson,Jayson Tatum,1628369,Tatum
3780,Edy,Edy Tavares,204002,Tavares
3781,Anthony,Anthony Taylor,78295,Taylor
3782,Brian,Brian Taylor,78296,Taylor
3783,Donell,Donell Taylor,101182,Taylor
3784,Fred,Fred Taylor,78298,Taylor
3785,Isaiah,Isaiah Taylor,1627819,Taylor
3786,Jay,Jay Taylor,78297,Taylor
3787,Jeff,Jeff Taylor,78299,Taylor
3788,Jeffery,Jeffery Taylor,203106,Taylor
3789,Jermaine,Jermaine Taylor,201966,Taylor
3790,Johnny,Johnny Taylor,1511,Taylor
3791,Leonard,Leonard Taylor,78301,Taylor
3792,Maurice,Maurice Taylor,1508,Taylor
3793,Mike,Mike Taylor,201446,Taylor
3794,Roland,Roland Taylor,78302,Taylor
3795,Tyshawn,Tyshawn Taylor,203116,Taylor
3796,Vince,Vince Taylor,78303,Taylor
3797,Terry,Terry Teagle,78304,Teagle
3798,Jeff,Jeff Teague,201952,Teague
3799,Marquis,Marquis Teague,203104,Teague
3800,Mirza,Mirza Teletovic,203141,Teletovic
3801,Sebastian,Sebastian Telfair,2742,Telfair
3802,Garrett,Garrett Temple,202066,Temple
3803,Milos,Milos Teodosic,1628462,Teodosic
3804,Ira,Ira Terrell,78305,Terrell
3805,Jared,Jared Terrell,1629123,Terrell
3806,Carlos,Carlos Terry,78307,Terry
3807,Chuck,Chuck Terry,78306,Terry
3808,Claude,Claude Terry,78308,Terry
3809,Emanuel,Emanuel Terry,1629150,Terry
3810,Jason,Jason Terry,1891,Terry
3811,Hasheem,Hasheem Thabeet,201934,Thabeet
3812,Tom,Tom Thacker,78309,Thacker
3813,Daniel,Daniel Theis,1628464,Theis
3814,Reggie,Reggie Theus,78310,Theus
3815,Peter,Peter Thibeaux,78311,Thibeaux
3816,Bill,Bill Thieben,78312,Thieben
3817,Justus,Justus Thigpen,78313,Thigpen
3818,David,David Thirdkill,78314,Thirdkill
3819,Adonis,Adonis Thomas,203519,Thomas
3820,Billy,Billy Thomas,2873,Thomas
3821,Carl,Carl Thomas,1063,Thomas
3822,Charles,Charles Thomas,78316,Thomas
3823,Etan,Etan Thomas,2041,Thomas
3824,Irving,Irving Thomas,78317,Thomas
3825,Isaiah,Isaiah Thomas,202738,Thomas
3826,Isiah,Isiah Thomas,78318,Thomas
3827,Jamel,Jamel Thomas,1975,Thomas
3828,James,James Thomas,2839,Thomas
3829,Jim,Jim Thomas,78320,Thomas
3830,Joe,Joe Thomas,78321,Thomas
3831,John,John Thomas,1519,Thomas
3832,Kenny,Kenny Thomas,1903,Thomas
3833,Khyri,Khyri Thomas,1629017,Thomas
3834,Kurt,Kurt Thomas,703,Thomas
3835,Lance,Lance Thomas,202498,Thomas
3836,Malcolm,Malcolm Thomas,202952,Thomas
3837,Terry,Terry Thomas,78322,Thomas
3838,Tim,Tim Thomas,1501,Thomas
3839,Tyrus,Tyrus Thomas,200748,Thomas
3840,Trey,Trey Thompkins,202717,Thompkins
3841,Bernard,Bernard Thompson,78323,Thompson
3842,Billy,Billy Thompson,1631,Thompson
3843,Brooks,Brooks Thompson,240,Thompson
3844,Corny,Corny Thompson,78325,Thompson
3845,David,David Thompson,78326,Thompson
3846,Dijon,Dijon Thompson,101159,Thompson
3847,George,George Thompson,78327,Thompson
3848,Hollis,Hollis Thompson,203138,Thompson
3849,Jason,Jason Thompson,201574,Thompson
3850,John,John Thompson,78328,Thompson
3851,Kevin,Kevin Thompson,78329,Thompson
3852,Klay,Klay Thompson,202691,Thompson
3853,LaSalle,LaSalle Thompson,78,Thompson
3854,Mychal,Mychal Thompson,78331,Thompson
3855,Mychel,Mychel Thompson,202814,Thompson
3856,Paul,Paul Thompson,78332,Thompson
3857,Stephen,Stephen Thompson,78333,Thompson
3858,Tristan,Tristan Thompson,202684,Thompson
3859,Rod,Rod Thorn,78335,Thorn
3860,Al,Al Thornton,201154,Thornton
3861,Bob,Bob Thornton,738,Thornton
3862,Marcus,Marcus Thornton,201977,Thornton
3863,Sindarius,Sindarius Thornwell,1628414,Thornwell
3864,Otis,Otis Thorpe,901,Thorpe
3865,Sedale,Sedale Threatt,9,Threatt
3866,Nate,Nate Thurmond,600001,Thurmond
3867,Mel,Mel Thurston,78340,Thurston
3868,Howard,Howard Tidrick,78341,Tidrick
3869,Dan,Dan Tieman,78342,Tieman
3870,Darren,Darren Tillis,78343,Tillis
3871,Jack,Jack Tingle,78344,Tingle
3872,Jamaal,Jamaal Tinsley,2224,Tinsley
3873,Wayman,Wayman Tisdale,47,Tisdale
3874,Mike,Mike Tobey,1627861,Tobey
3875,Marko,Marko Todorovich,78346,Todorovich
3876,Ray,Ray Tolbert,78348,Tolbert
3877,Tom,Tom Tolbert,78347,Tolbert
3878,Anthony,Anthony Tolliver,201229,Tolliver
3879,Dean,Dean Tolson,78349,Tolson
3880,Rudy,Rudy Tomjanovich,78350,Tomjanovich
3881,Andrew,Andrew Toney,78351,Toney
3882,Sedric,Sedric Toney,78352,Toney
3883,Andy,Andy Tonkovich,78353,Tonkovich
3884,Andy,Andy Toolson,342,Toolson
3885,Jack,Jack Toomay,78355,Toomay
3886,Bernard,Bernard Toone,78356,Toone
3887,Irv,Irv Torgoff,78357,Torgoff
3888,Gene,Gene Tormohlen,78358,Tormohlen
3889,Oscar,Oscar Torres,2351,Torres
3890,Bill,Bill Tosheff,78359,Tosheff
3891,Bob,Bob Tough,78360,Tough
3892,Axel,Axel Toupane,1626253,Toupane
3893,Monte,Monte Towe,78361,Towe
3894,Keith,Keith Tower,700,Tower
3895,William,William Towery,78363,Towery
3896,Linton,Linton Townes,78364,Townes
3897,Karl-Anthony,Karl-Anthony Towns,1626157,Towns
3898,Raymond,Raymond Townsend,78365,Townsend
3899,George,George Trapp,78366,Trapp
3900,John,John Trapp,78367,Trapp
3901,Robert,Robert Traylor,1714,Traylor
3902,Gary,Gary Trent,718,Trent
3903,Gary,Gary Trent Jr.,1629107,Trent Jr.
3904,Jeff,Jeff Trepagnier,2244,Trepagnier
3905,John,John Tresvant,78651,Tresvant
3906,Allonzo,Allonzo Trier,1629019,Trier
3907,Dick,Dick Triptow,78368,Triptow
3908,Kelly,Kelly Tripucka,78369,Tripucka
3909,Cezary,Cezary Trybanski,2456,Trybanski
3910,Jake,Jake Tsakalidis,2054,Tsakalidis
3911,John,John Tschogl,78370,Tschogl
3912,Lou,Lou Tsioropoulos,78371,Tsioropoulos
3913,Nikoloz,Nikoloz Tskitishvili,2401,Tskitishvili
3914,Al,Al Tucker,78372,Tucker
3915,Alando,Alando Tucker,201169,Tucker
3916,Anthony,Anthony Tucker,141,Tucker
3917,Jim,Jim Tucker,78374,Tucker
3918,PJ,PJ Tucker,200782,Tucker
3919,Trent,Trent Tucker,78375,Tucker
3920,Ronny,Ronny Turiaf,101142,Turiaf
3921,Mirsad,Mirsad Turkcan,1726,Turkcan
3922,Hedo,Hedo Turkoglu,2045,Turkoglu
3923,Andre,Andre Turner,78377,Turner
3924,Bill,Bill Turner,78385,Turner
3925,Elston,Elston Turner,78378,Turner
3926,Evan,Evan Turner,202323,Turner
3927,Henry,Henry Turner,78379,Turner
3928,Jack,Jack Turner,78380,Turner
3929,Jack,Jack Turner,78382,Turner
3930,Jeff,Jeff Turner,78381,Turner
3931,John,John Turner,1819,Turner
3932,Myles,Myles Turner,1626167,Turner
3933,Wayne,Wayne Turner,1943,Turner
3934,Mel,Mel Turpin,78386,Turpin
3935,Dave,Dave Twardzik,78387,Twardzik
3936,Jack,Jack Twyman,78388,Twyman
3937,B.J.,B.J. Tyler,189,Tyler
3938,Jeremy,Jeremy Tyler,202719,Tyler
3939,Terry,Terry Tyler,78390,Tyler
3940,Charlie,Charlie Tyra,78391,Tyra
3941,Edwin,Edwin Ubiles,202775,Ubiles
3942,Ekpe,Ekpe Udoh,202327,Udoh
3943,Ime,Ime Udoka,2137,Udoka
3944,Beno,Beno Udrih,2757,Udrih
3945,Roko,Roko Ukic,101146,Ukic
3946,Tyler,Tyler Ulis,1627755,Ulis
3947,Wes,Wes Unseld,78392,Unseld
3948,Hal,Hal Uplinger,78393,Uplinger
3949,Kelvin,Kelvin Upshaw,78394,Upshaw
3950,Jarrod,Jarrod Uthoff,1627784,Uthoff
3951,Ben,Ben Uzoh,202386,Uzoh
3952,Robert,Robert Vaden,201987,Vaden
3953,Jonas,Jonas Valanciunas,202685,Valanciunas
3954,Darnell,Darnell Valentine,78395,Valentine
3955,Denzel,Denzel Valentine,1627756,Valentine
3956,Ron,Ron Valentine,78396,Valentine
3957,John,John Vallely,78397,Vallely
3958,Dick,Dick Van Arsdale,78398,Van Arsdale
3959,Tom,Tom Van Arsdale,78399,Van Arsdale
3960,Butch,Butch Van Breda Kolff,78401,Van Breda Kolff
3961,Jan,Jan Van Breda Kolff,78400,Van Breda Kolff
3962,Nick,Nick Van Exel,89,Van Exel
3963,Keith,Keith Van Horn,1496,Van Horn
3964,Norm,Norm Van Lier,78406,Van Lier
3965,Fred,Fred VanVleet,1627832,VanVleet
3966,Gene,Gene Vance,78402,Vance
3967,Log,Log Vander Velden,78403,Vander Velden
3968,Jarred,Jarred Vanderbilt,1629020,Vanderbilt
3969,Ernie,Ernie Vandeweghe,78405,Vandeweghe
3970,Kiki,Kiki Vandeweghe,78404,Vandeweghe
3971,Nick,Nick Vanos,78407,Vanos
3972,David,David Vanterpool,2128,Vanterpool
3973,Ratko,Ratko Varda,2237,Varda
3974,Anderson,Anderson Varejao,2760,Varejao
3975,Jarvis,Jarvis Varnado,202363,Varnado
3976,Greivis,Greivis Vasquez,202349,Vasquez
3977,Charles,Charles Vaughn,78409,Vaughn
3978,David,David Vaughn,710,Vaughn
3979,Jacque,Jacque Vaughn,1521,Vaughn
3980,Rashad,Rashad Vaughn,1626173,Vaughn
3981,Virgil,Virgil Vaughn,78411,Vaughn
3982,Loy,Loy Vaught,919,Vaught
3983,Bob,Bob Verga,78413,Verga
3984,Peter,Peter Verhoeven,78414,Verhoeven
3985,Jan,Jan Vesely,202686,Vesely
3986,Gundars,Gundars Vetra,78415,Vetra
3987,Joao,Joao Vianna,78416,Vianna
3988,Charlie,Charlie Villanueva,101111,Villanueva
3989,Jay,Jay Vincent,78418,Vincent
3990,Sam,Sam Vincent,78417,Vincent
3991,Marcus,Marcus Vinicius,200790,Vinicius
3992,Fred,Fred Vinson,1844,Vinson
3993,Gary,Gary Voce,78419,Voce
3994,Floyd,Floyd Volker,78420,Volker
3995,Alexander,Alexander Volkov,78421,Volkov
3996,Whitey,Whitey Von Nieda,78422,Von Nieda
3997,Noah,Noah Vonleh,203943,Vonleh
3998,Jake,Jake Voskuhl,2063,Voskuhl
3999,Danny,Danny Vranes,78423,Vranes
4000,Slavko,Slavko Vranes,2582,Vranes
4001,Stojko,Stojko Vrankovic,1037,Vrankovic
4002,Brett,Brett Vroman,78425,Vroman
4003,Jackson,Jackson Vroman,2761,Vroman
4004,Nikola,Nikola Vucevic,202696,Vucevic
4005,Sasha,Sasha Vujacic,2756,Vujacic
4006,Dwyane,Dwyane Wade,2548,Wade
4007,Mark,Mark Wade,78426,Wade
4008,Von,Von Wafer,101144,Wafer
4009,Clint,Clint Wager,78427,Wager
4010,Dajuan,Dajuan Wagner,2402,Wagner
4011,Danny,Danny Wagner,78428,Wagner
4012,Milt,Milt Wagner,78429,Wagner
4013,Moritz,Moritz Wagner,1629021,Wagner
4014,Dion,Dion Waiters,203079,Waiters
4015,Granville,Granville Waiters,78430,Waiters
4016,Andre,Andre Wakefield,78431,Wakefield
4017,Neal,Neal Walk,78432,Walk
4018,Andy,Andy Walker,78433,Walker
4019,Antoine,Antoine Walker,952,Walker
4020,Brady,Brady Walker,78434,Walker
4021,Chet,Chet Walker,78435,Walker
4022,Darrell,Darrell Walker,78437,Walker
4023,Foots,Foots Walker,78436,Walker
4024,Henry,Henry Walker,201611,Walker
4025,Horace,Horace Walker,78438,Walker
4026,Jimmy,Jimmy Walker,78439,Walker
4027,Kemba,Kemba Walker,202689,Walker
4028,Kenny,Kenny Walker,78440,Walker
4029,Phil,Phil Walker,78441,Walker
4030,Samaki,Samaki Walker,955,Walker
4031,Wally,Wally Walker,78442,Walker
4032,Lonnie,Lonnie Walker IV,1629022,Walker IV
4033,John,John Wall,202322,Wall
4034,Ben,Ben Wallace,1112,Wallace
4035,Gerald,Gerald Wallace,2222,Wallace
4036,John,John Wallace,961,Wallace
4037,Michael,Michael Wallace,78443,Wallace
4038,Rasheed,Rasheed Wallace,739,Wallace
4039,Tyrone,Tyrone Wallace,1627820,Wallace
4040,Dwight,Dwight Waller,78444,Waller
4041,Jamie,Jamie Waller,78445,Waller
4042,Jim,Jim Walsh,78446,Walsh
4043,Matt,Matt Walsh,101190,Walsh
4044,Rex,Rex Walters,777,Walters
4045,Paul,Paul Walther,78447,Walther
4046,Rabbit,Rabbit Walthour,78448,Walthour
4047,Bill,Bill Walton,78450,Walton
4048,Lloyd,Lloyd Walton,78449,Walton
4049,Luke,Luke Walton,2575,Walton
4050,Derrick,Derrick Walton Jr.,1628476,Walton Jr.
4051,Brad,Brad Wanamaker,202954,Wanamaker
4052,Bobby,Bobby Wanzer,78453,Wanzer
4053,Perry,Perry Warbington,78454,Warbington
4054,Charlie,Charlie Ward,369,Ward
4055,Gerry,Gerry Ward,78455,Ward
4056,Henry,Henry Ward,78456,Ward
4057,Casper,Casper Ware,203810,Ware
4058,Jim,Jim Ware,78457,Ware
4059,Ben,Ben Warley,78458,Warley
4060,Bob,Bob Warlick,78459,Warlick
4061,Cornell,Cornell Warner,78460,Warner
4062,Jameel,Jameel Warney,1627866,Warney
4063,Johnny,Johnny Warren,78461,Warren
4064,TJ,TJ Warren,203933,Warren
4065,Willie,Willie Warren,202378,Warren
4066,Bryan,Bryan Warrick,78462,Warrick
4067,Hakim,Hakim Warrick,101124,Warrick
4068,Chris,Chris Washburn,78463,Washburn
4069,Bobby,Bobby Washington,78469,Washington
4070,Darius,Darius Washington,200827,Washington
4071,Duane,Duane Washington,78464,Washington
4072,Dwayne,Dwayne Washington,78465,Washington
4073,Eric,Eric Washington,1540,Washington
4074,Jim,Jim Washington,78466,Washington
4075,Kermit,Kermit Washington,78467,Washington
4076,Richard,Richard Washington,78468,Washington
4077,Stan,Stan Washington,78470,Washington
4078,Wilson,Wilson Washington,78471,Washington
4079,Yuta,Yuta Watanabe,1629139,Watanabe
4080,Darryl,Darryl Watkins,201208,Watkins
4081,C.J.,C.J. Watson,201228,Watson
4082,Earl,Earl Watson,2248,Watson
4083,Jamie,Jamie Watson,320,Watson
4084,Ron,Ron Watts,78474,Watts
4085,Slick,Slick Watts,78473,Watts
4086,Maalik,Maalik Wayns,203146,Wayns
4087,David,David Wear,204033,Wear
4088,Travis,Travis Wear,204037,Wear
4089,Clar.,Clar. Weatherspoon,221,Weatherspoon
4090,Nick,Nick Weatherspoon,78475,Weatherspoon
4091,Kyle,Kyle Weaver,201602,Weaver
4092,Jeff,Jeff Webb,78477,Webb
4093,Marcus,Marcus Webb,78478,Webb
4094,Spud,Spud Webb,892,Webb
4095,James,James Webb III,1627821,Webb III
4096,Chris,Chris Webber,185,Webber
4097,Briante,Briante Weber,1627362,Weber
4098,Forest,Forest Weber,78479,Weber
4099,Jeff,Jeff Webster,1067,Webster
4100,Martell,Martell Webster,101110,Webster
4101,Marvin,Marvin Webster,78481,Webster
4102,Scott,Scott Wedman,78482,Wedman
4103,Sonny,Sonny Weems,201603,Weems
4104,Dick,Dick Wehr,78483,Wehr
4105,Brant,Brant Weidner,78484,Weidner
4106,Bob,Bob Weiss,78485,Weiss
4107,Rick,Rick Weitzman,78486,Weitzman
4108,Bonzi,Bonzi Wells,1719,Wells
4109,Bubba,Bubba Wells,1528,Wells
4110,Owen,Owen Wells,78488,Wells
4111,Ralph,Ralph Wells,78489,Wells
4112,Chris,Chris Welp,1846,Welp
4113,Jiri,Jiri Welsch,2412,Welsch
4114,Thomas,Thomas Welsh,1629118,Welsh
4115,Bill,Bill Wennington,82,Wennington
4116,Matt,Matt Wenstrom,78492,Wenstrom
4117,Robert,Robert Werdann,438,Werdann
4118,Ray,Ray Wertis,78494,Wertis
4119,David,David Wesley,133,Wesley
4120,Walt,Walt Wesley,78495,Wesley
4121,David,David West,2561,West
4122,Delonte,Delonte West,2753,West
4123,Doug,Doug West,28,West
4124,Jerry,Jerry West,78497,West
4125,Mario,Mario West,201238,West
4126,Mark,Mark West,770,West
4127,Roland,Roland West,78499,West
4128,Russell,Russell Westbrook,201566,Westbrook
4129,Paul,Paul Westphal,78500,Westphal
4130,John,John Wetzel,78501,Wetzel
4131,Robert,Robert Whaley,101156,Whaley
4132,Ennis,Ennis Whatley,941,Whatley
4133,DeJuan,DeJuan Wheat,1545,Wheat
4134,Clinton,Clinton Wheeler,78504,Wheeler
4135,Tyson,Tyson Wheeler,1755,Wheeler
4136,Lucian,Lucian Whitaker,78506,Whitaker
4137,DJ,DJ White,201591,White
4138,Derrick,Derrick White,1628401,White
4139,Eric,Eric White,78507,White
4140,Herb,Herb White,78508,White
4141,Hubie,Hubie White,78509,White
4142,Jahidi,Jahidi White,1751,White
4143,James,James White,200778,White
4144,Jojo,Jojo White,78510,White
4145,Okaro,Okaro White,1627855,White
4146,Randy,Randy White,1839,White
4147,Rodney,Rodney White,2206,White
4148,Rory,Rory White,78512,White
4149,Royce,Royce White,203091,White
4150,Rudy,Rudy White,78513,White
4151,Terrico,Terrico White,202358,White
4152,Tony,Tony White,78514,White
4153,Willie,Willie White,78515,White
4154,Andrew,Andrew White III,1628510,White III
4155,Isaiah,Isaiah Whitehead,1627785,Whitehead
4156,Jerome,Jerome Whitehead,78516,Whitehead
4157,Donald,Donald Whiteside,1126,Whiteside
4158,Hassan,Hassan Whiteside,202355,Whiteside
4159,Dwayne,Dwayne Whitfield,730,Whitfield
4160,Charles,Charles Whitney,78519,Whitney
4161,Chris,Chris Whitney,43,Whitney
4162,Shayne,Shayne Whittington,203963,Whittington
4163,Sidney,Sidney Wicks,78520,Wicks
4164,Murray,Murray Wier,78521,Wier
4165,Bob,Bob Wiesenhahn,78522,Wiesenhahn
4166,Andrew,Andrew Wiggins,203952,Wiggins
4167,Mitchell,Mitchell Wiggins,78523,Wiggins
4168,Ken,Ken Wilburn,78524,Wilburn
4169,CJ,CJ Wilcox,203912,Wilcox
4170,Chris,Chris Wilcox,2404,Wilcox
4171,D.C.,D.C. Wilcutt,78525,Wilcutt
4172,Gene,Gene Wiley,78526,Wiley
4173,Jacob,Jacob Wiley,1628451,Wiley
4174,Michael,Michael Wiley,78527,Wiley
4175,Morlon,Morlon Wiley,78528,Wiley
4176,Win,Win Wilfong,78529,Wilfong
4177,Lenny,Lenny Wilkens,78530,Wilkens
4178,Bob,Bob Wilkerson,78531,Wilkerson
4179,Jamaal,Jamaal Wilkes,78532,Wilkes
4180,James,James Wilkes,78533,Wilkes
4181,Damien,Damien Wilkins,2863,Wilkins
4182,Dominique,Dominique Wilkins,1122,Wilkins
4183,Eddielee,Eddielee Wilkins,78534,Wilkins
4184,Gerald,Gerald Wilkins,786,Wilkins
